GSM1333746,GSM1333747,GSM1333748,GSM1333749,GSM1333750,GSM1333751,GSM1333752,GSM1333753,GSM1333754,GSM1333755,GSM1333756,GSM1333757,GSM1333758,GSM1333759,GSM1333760,GSM1333761,GSM1333762,GSM1333763,GSM1333764,GSM1333765,GSM1333766,GSM1333767,GSM1333768,GSM1333769,GSM1333770,GSM1333771,GSM1333772,GSM1333773,GSM1333774,GSM1333775,GSM1333776,GSM1333777,GSM1333778,GSM1333779,GSM1333780,GSM1333781
11.9673,0.9783,7.6747,1.9759,2.234,0.9543,0,1.3073,0.9875,1.1156,0,2.9082,1.0003,0,3.7406,1.9892,0,8.777,2.986,6.6009,0.9895,1.9836,0,6.9084,0,2.9509,0.978,8.5181,0,0,0.9877,2.515,3.9393,6.7269,0.9817,0
12.8631,10.9291,15.7833,4.1761,4.4858,4.9862,16.5732,4.0554,4.5906,3.3953,6.7741,4.1228,6.7045,8.3315,6.8072,7.0504,4.6915,16.9233,14.1884,30.8857,20.3078,6.7893,4.6475,2.9857,3.3992,23.8292,6.7609,10.0268,8.3512,0.5049,0,3.415,30.1913,13.601,26.7533,3.3879
2.085,0.9038,0.8759,0,1.7767,0,0,17.9237,0,0,0.897,0,1.0239,2.2983,0,0,0.9286,0,1.424,1.8126,1.837,1.837,0.8989,0,0,9.2013,0,1.5248,1.852,0,1.0213,0,4.9871,5.1146,2.7635,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0374,0,0,1.0765,0,0,0.7887,1.1549,0,0,0,1.2529,2.5917,0
1.1343,0,0,0,0,0,0,0,1.1394,0,0,0,0,0,0,0,0,0,0,0.8488,0,0,0,0,0,2.276,0,0,0,0,0,0,1.2347,1.1425,0,0
7.5903,11.153,7.4137,3.7779,15.0988,11.6073,16.4595,3.4927,1.8878,18.8717,24.7969,11.0073,9.6387,27.7524,7.5203,13.3189,1.878,11.3364,13.411,27.8287,14.305,5.694,9.5396,15.0211,9.4453,24.4118,5.5885,7.5831,22.5113,3.7996,15.0722,18.8038,22.6205,11.3958,20.6975,15.054
0,0,0,0.7262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.8269,10.8733,6.3037,7.233,9.6897,6.2391,15.9377,12.8211,6.2273,5.4344,9.0564,2.6307,13.5032,12.6735,14.5145,18.2051,3.6264,5.4283,21.616,9.1076,10.8621,26.4354,7.7247,3.6713,16.3223,10.8306,3.9514,11.1348,5.4462,7.1369,10.8902,5.454,12.6233,29.1967,8.9425,15.9938
0,0,0.1723,0,0,0,0.1697,0,0,0.1724,0,0,0,0.1688,0,0,0,0,0,0,0,0,0,0.0784,0,0,0,0,0,0,0,0,0,0,0,0
13.7238,26.2857,29.3205,11.1921,11.1788,44.0029,16.0147,20.9988,2.4861,6.2197,13.194,18.2888,16.4593,13.2061,8.6927,5.0079,12.4008,9.9638,20.0563,20.9609,22.4165,8.7394,23.0057,7.4508,9.9564,23.662,4.3407,26.1969,7.4363,6.5149,14.9164,14.9039,55.1191,44.1765,42.3366,8.6791
23.2141,20.4092,38.3641,1.6472,8.2254,13.1689,32.0644,24.4437,1.9351,3.8761,2.4865,1.9315,6.6621,4.9869,7.4083,9.7115,5.8177,9.6841,14.9193,13.0979,13.5663,7.7586,13.5131,4.9404,5.7707,36.6886,0.8158,13.585,16.4316,2.4678,5.8236,5.7628,51.9929,27.1895,22.9759,12.3198
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1552,1.5753,5.523,5.5591,0.803,1.5462,3.1492,0.7747,0.8012,2.3926,0.81,0,0.8106,0.8094,2.3865,12.3436,0.7945,0,8.9886,7.201,10.717,0,0,0,5.1802,0,0,1.6007,1.5877,0,3.9832,0,3.978,2.41,5.1035,0
1.0297,0,0,0,1.0264,0,0,2.9676,0,0,0,0,0,1.0158,0,0,0,0,1.0341,0,0,0,0,0,0,0,0,1.0189,0,0,2.0176,0,1.3086,1.0555,3.3021,0
10.0284,0.4106,7.4654,0,0,0,0.4037,0,0.4165,1.966,9.6394,12.741,0,0.8439,0,9.6412,0,0,0.844,10.2864,9.6363,9.6833,0,0.8294,0,0.4144,0.4113,1.971,0.8284,0,0,0,2.7911,19.4097,2.4931,0
0,0,0,0,0,0,0,0,1.0224,0,0,0.9693,1.8548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0077,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0311,0,0,0,0,0,0,0
0,0,0.1966,0,0,0,0.1936,0,0,0.1967,0,0,0,0.1925,0,0,0,0,0,0,0,0,0,0.0895,0,0.535,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.8611,0,0,0,3.5462,0,0,0,0,0,0,0,0.8857,0,0,0,0,0,0,0,0,0,0,1.062,0,0,0,0,0,1.3779,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.6048,14.7923,23.9467,12.7658,18.1814,3.0788,6.3823,4.0728,7.4177,29.205,14.5359,9.6548,19.267,21.3964,26.3741,25.8759,8.0135,21.5296,67.2194,30.7622,51.9041,31.1658,25.852,17.9239,1.7322,13.8676,7.9085,16.2286,22.821,23.0871,24.8922,21.8074,25.673,19.0585,23.0559,22.2418
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3129,1.2956,1.2895,1.5238,0,0.7347,0,0,3.9244,0,2.6356,0,0,2.6433,0,1.3175,2.4354,0,4.7199,1.2982,1.5247,2.2955,0,1.5189,0,2.6058,0,2.6255,1.3045,0.7637,7.8496,0.7599,2.2795,2.6296,1.3005,3.9146
0.9079,2.816,5.6623,1.8421,4.5853,4.2709,2.336,0,2.5509,0,0.9131,4.3204,0.9187,3.6989,4.0039,4.0072,4.0002,0,2.9591,4.0143,4.8784,1.8169,3.8444,1.4421,0.9051,2.8028,0,4.0035,3.4874,0.9065,3.8293,1.8049,5.1467,8.0498,0.9034,2.0362
0,0,0.1723,0,0,0,0.1697,0,0,0.1724,0,0,0,0.1688,0,0,0,0,0,0,0,0,0,0.0784,0,0,0,0,0,0,0,0,0,0,0,0
13.9117,6.4061,6.4471,11.7479,18.8805,2.7759,15.5873,6.778,1.2798,4.4821,9.3386,2.8658,14.8806,1.9406,12.6701,17.6791,0.6382,6.3474,14.604,17.9639,15.1872,4.6914,2.8247,1.2779,4.7126,6.3724,3.1665,4.8802,9.4973,2.7923,5.7182,5.5119,5.6583,16.6904,20.1473,0.6382
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9854,0
0,0.3143,0.1562,0.3162,0,0.1531,0,0,0,0,0.1907,0,0,0,0.5698,0.5729,0,0,0,0,0.3172,0.1587,0.1587,0.1584,0,0.3151,0,0,3.4525,0,1.1398,0,0,0,0.3862,0
0,0.9745,0,0,0,0,1.3516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1557,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.1123,5.6292,5.9905,2.8216,9.3838,6.4349,6.9656,5.4817,2.8215,5.4744,6.0673,5.8729,2.8303,10.2092,4.3247,1.8912,2.8244,8.4825,16.9317,15.0923,8.0677,0.9432,5.1047,3.2099,1.8844,8.4426,6.5438,6.1474,13.1842,6.9271,8.4845,10.0723,6.555,9.9638,2.7957,8.4504
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3148,0.1693,8.2897,0,0.8928,0,1.2808,0,2.6051,5.125,1.1573,0,1.2106,1.3593,0,0,0,0,0,0,0.4038,0.5775,0,0,0,0.5883,1.1471,0,2.4701,0,0,0.649,10.9455,2.1471,4.0858
14.306,15.2475,11.9367,14.3012,28.5093,18.2952,25.6626,15.7492,9.5352,7.319,1.9122,1.8999,11.0969,15.9875,4.7813,14.763,34.0232,6.6844,9.5188,43.3242,18.7952,13.0934,7.6187,10.5126,19.0724,19.9781,15.7269,9.8817,29.2108,5.5364,29.1445,31.5919,18.0317,6.6996,17.2815,21.2834
0,0.9843,0,0,0,0,0,0,0,0.9819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9788,0,0,0.9852,0,0.9844,0,0,0,0,0
0,0.8775,3.4839,2.2584,0,9.103,1.6771,7.1945,5.7149,0,1.046,3.1175,0.4519,1.0489,4.5187,0,0,0.8899,0,0.4388,4.2589,2.6376,0,6.5228,0,0.4422,2.2469,0,0,1.0382,2.2652,2.2903,2.248,2.7139,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9891,0,0,0,0,0.9831,0,0,0,0,0,0,0,0,0,0
0.0013,4.00E-04,5.00E-04,0,0,0,0.0015,4.00E-04,5.00E-04,0,4.00E-04,4.00E-04,0,0,0,6.00E-04,0,6.00E-04,0,5.00E-04,0.0014,2.00E-04,0,0,0,4.00E-04,0,4.00E-04,5.00E-04,0,0,7.00E-04,0.0017,0.0012,0.0012,0
0,0.979,0,1.3665,0,0,0,0.9599,0,0,1.9903,1.9405,1.0101,1.0147,0.9976,1.9902,0,0,2.9869,2.0042,0,0,0,0,0,2.9819,0,0.9915,1.9711,0,0,0,2.2068,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9867,0,0,0,0,0
0,0,0,0.9893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.215,0.2466,0.1621,0.8398,0.5046,0,0,0.1879,0,0,0,0,0.0769,0.4078,0,0.2158,0,0,0.6421,0.4782,0,0.4319,0,0.3171,0.2161,0.2829,0,0,0.2933,0.3131,1.0124,0.3179,0.4111,0.26,0.4104,0
20.3476,21.9125,50.8676,6.3886,6.5739,6.2504,22.7833,23.2146,3.9482,0.8947,6.3749,11.01,4.2063,8.5532,6.7671,7.7471,6.4225,3.3965,17.8532,17.1719,6.7904,5.466,2.569,6.1434,5.092,28.4527,6.621,13.6662,12.6288,0.8501,3.8865,8.3253,24.7082,14.9829,25.1766,8.6402
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2747,3.4507,13.5142,8.0254,6.3808,4.8988,3.9325,2.7638,10.3596,15.3279,2.282,4.0458,5.2435,6.4631,9.7221,4.1879,1.4152,4.1293,12.7904,10.2329,4.1228,0.9835,2.6704,8.2415,1.4333,0.2726,3.1579,4.1337,6.1854,7.6149,5.3584,15.5675,8.8594,9.9893,5.1289,2.7537
3.31,1.8967,0.9096,0.2569,0.6712,2.9501,1.2047,0,0.2248,0.2263,0.6521,0.0273,0.7585,0.4152,0.2578,1.0599,0.4737,1.8773,2.813,0.9062,0.8996,0.7724,0.8953,0.4499,0.9013,2.2436,0.2239,2.7061,0,1.0128,1.831,0,3.3,2.4901,0.6439,0.4492
0,0.6524,0.6492,0,0.6963,0,0.639,0,0,0,0,0,2.1322,0,0,2.8939,0,0,0,0,0,0,0,0,0,0.9009,1.2013,0,0,0,0,0,0,0,0,0
0,5.8354,7.5126,1.5175,1.9514,4.4185,1.477,1.4742,0,0.5403,1.5225,0,0.5477,0,1.772,2.1719,0,4.8034,7.8214,4.5682,0.5712,3.0434,0.5447,1.5219,0.8576,2.6697,1.3298,3.2396,1.3396,0.5407,2.6827,2.0617,6.7867,1.7596,9.545,2.8555
0,0,1.9841,0,0,0,0.7826,1.775,0,0.932,0,0.4333,1.7873,0,0.8063,0,0,1.8158,0,1.8562,1.8161,0,1.7972,0,0,0.439,0,1.4082,0.9247,0,1.8349,0,0,0,0.9213,0.4396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.2986,51.1962,85.934,6.2989,28.5936,21.5961,29.5168,35.6603,16.9646,12.6075,7.4231,76.3443,19.1799,40.7395,19.0127,30.5467,32.6876,22.2515,80.6812,114.7168,73.8589,29.628,21.5426,26.2706,13.822,77.3014,23.1151,34.9992,51.03,24.0909,54.8735,63.0269,82.4387,65.4268,33.8426,48.6386
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9208,17.6357,18.5203,2.965,0.9871,10.5082,15.3496,8.6379,3.9519,6.9229,3.9784,1.9431,7.994,6.9816,1.9757,3.9796,0.9864,8.9119,27.848,13.7552,5.9421,4.9601,9.9449,2.9646,4.9466,16.7327,3.9161,18.8351,3.9439,6.9096,6.9196,6.9159,38.4158,17.8703,28.4669,4.9282
0,0.8927,0,0,0,0,0,0,0,0.9009,3.5875,0,0,0,0,0.9062,0,0.902,4.5034,0,0,0,0,0,0,0,0.6474,0,0,0.8989,0,0,0,0,0.6625,0
1.4714,0.4664,0.7955,0,2.1392,0,0.6772,0.5431,0.2014,3.3844,1.3621,1.9313,5.5106,5.9625,3.5214,1.6054,1.2155,0,6.2682,2.4493,1.1636,1.413,4.6787,1.0382,0.8082,2.2552,3.5896,0,2.0336,0.3259,1.7838,0.0638,2.2113,5.3984,0.7899,2.9354
0,0.3013,0.1497,0.3031,0,0.1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0.1521,0.1521,0.1518,0,0.302,0,0,0,0,0,0,0,0,0.3701,0
0,0,0.6943,3.7691,1.3963,0,0,0,0.7685,0.6981,0.6186,0,0,0,0.7371,0,3.7853,0,2.9173,4.1742,0.6931,0.7242,0.71,0,0,0.712,0,0,0,6.2985,0,0,0,0.7696,1.7826,0
6.942,4.531,6.0911,1.5393,4.2511,4.6879,8.2021,3.7236,8.242,2.6283,2.821,1.247,0.3747,2.3928,1.1111,6.4419,7.0023,11.0991,15.2934,4.9241,0.915,0,6.5502,3.1284,3.0665,2.9888,1.732,18.7661,10.5399,2.7955,0,1.3634,6.5425,3.0655,0,1.3658
11.5517,3.9872,23.8707,1.5351,0,1.7533,11.7634,16.843,3.3677,4.923,3.5921,0,0,0,8.8374,3.1549,2.6384,6.3794,8.2577,4.6541,0,9.3124,6.0433,1.9867,0,10.8496,0,0,6.8646,0,14.2066,3.1544,12.8758,20.2114,6.7239,2.5438
1.3129,0.1156,1.3143,1.0737,0.0025,0.2762,0.2243,0.2233,0,2.00E-04,1.7105,0.0757,1.9854,3.2782,1.3059,0,0.2288,0.3289,3.1035,0.2319,8.00E-04,2.4039,0.9606,0.1586,0.2748,0.5608,0.0721,0.2289,1.2283,0.6309,1.3027,0.9506,0.5758,1.314,0.2248,1.2298
349.3958,365.4034,369.1112,53.4235,124.1451,121.0709,225.1661,224.8844,77.37,240.145,130.8408,156.74,133.5963,251.8096,185.9975,212.8318,124.2165,208.0274,398.55,460.0998,273.3963,222.2647,144.1221,143.6653,120.5517,298.6498,118.5073,189.6608,174.68,125.9488,160.3322,227.5442,388.2866,323.1572,375.1522,208.5993
0.9493,0,0,0,0.9459,0.9238,0,0.923,0,0,1.0251,2.0499,0,0.9515,1.0272,0.953,0,2.9985,2.0384,2.0631,0,2.0519,0,0,0,0,0,0,0,1.8757,1.0276,0,0,1.0274,0,0
0,2.4756,0,0,1.4834,0,0,0,1.091,0,2.3942,0,0,1.4925,0,0.2523,0,1.8237,0,3.3597,0,0,0,0,0,0.7486,2.4244,0,0,0,0,0,0,1.4229,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.3201,3.5108,0,0,0,0,3.4775,0,0,0,0,0,0,0.3263,2.1008,0,0,2.845,0,0,0,0,3.6555,1.8206,0.3298,0,0,0.6793,0,0
0,0,0,0,0,0,0,0,0,0.9944,0,1.0074,0,0,0,1.0205,0,0,1.0548,1.1693,0,0,0,0,0,1.0564,1.9613,0,0,1.0003,0,0,0,1.0006,0,0
0,0.8117,0,0,0,0,0,0,0,0,0,0,0,0.6987,0.9857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9931,0,0,0,0,0,0,0
0.215,0.2466,0.1621,0.8398,0.5046,0,0,0.1879,0,0,0,0,0.0769,0.4078,0,0.2158,0,0,0.6421,0.4756,0,0.4319,0,0.3171,0.2161,0.2829,0,0,0.2933,0.3131,1.0124,0.3179,0.4111,0.26,0.4104,0
0,0,0,0,0,0,1.9102,0,0,0,0,2.6641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9812
3.5733,0,2.0511,1.904,0,0,4.1341,0.2653,0,3.2414,0,1.599,1.4934,0,0,4.576,0,0,1.1681,2.1501,3.0287,2.3372,0,0,0,0,0,1.4281,1.0435,2.5722,0,0,1.1544,1.4221,1.1079,2.099
26.9933,28.873,39.1953,3.24,14.7312,16.0063,38.6611,24.8913,5.6673,8.1,12.2442,2.481,10.6869,15.5574,8.082,8.5376,3.2286,9.6446,44.9749,25.8801,17.0437,7.3204,8.99,13.7349,5.6734,29.8161,12.0905,35.7562,30.0366,18.5585,17.8028,12.9332,53.6836,57.3625,43.8421,11.0533
0,0,0,0,0,0,0,0,0.5595,0,0,0,0,0,0,0,0,0,0,0,3.5608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.6093,0,0,0,0,0,0,0.9875,0,0,0,0,0,0.9848,0,0,0,0,0,0,0.9843,0,0,0
1.2933,1.5583,5.8088,2.3063,2.5073,2.7374,3.5581,0.7654,0,0.1321,0,1.1801,3.6019,0.8251,0.7901,2.2239,0,1.7754,8.2806,2.8765,0,2.0291,0,0,0,1.4397,0,0,0.7903,0.7955,0,1.9538,3.0462,4.1799,2.7146,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.9751,0,0,0,0,0,1.0125,0,0,0,0.9858,1.991,0.9845,0,0,1.5357,0,0,0,0.9852,0.989,1.3332,0,0,2.9512,1.9823,0,0.9859,0.989,1.9871,0,0.9853
31.3635,20.5219,26.8862,10.0416,10.9081,10.2572,30.5556,10.4186,5.071,7.0097,6.9746,9.6719,7.0832,28.691,16.1013,11.9465,7.882,33.1263,45.7097,26.4086,19.4488,20.8497,21.9464,14.7936,11.8719,36.1168,9.7764,21.6351,21.8085,13.5813,15.9619,8.7244,48.841,37.3032,10.8964,18.3882
0,0,0,0,0,0.9512,0.9538,0,0,0,0,0,0,0,0,0,0.9809,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0.982,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3585,1.919,0.9201,0.2587,0.6758,0,1.213,0.8802,0.2264,0.2353,0.6566,0.0275,0.7637,0.4181,0.2596,1.0707,0.477,1.8903,2.8325,0.9125,0.9059,0.778,0.9015,0.453,0.9075,2.2592,0.2254,2.7248,0,1.0198,1.8437,0,3.3229,2.5119,0.6484,0.4523
2.3257,2.8269,0,0.5905,0,0,1.8,1.8025,1.136,0,0,0,3.7658,0.938,0.9262,0.9344,0,4.8554,6.6303,0.9186,0,0,1.8722,1.1349,0,0,0,5.4878,4.5696,0,0.5896,2.4415,6.7642,2.0745,5.0272,4.5397
120.982,76.3049,93.4306,14.2025,31.6791,41.6153,70.5037,38.6,19.7444,31.3557,20.4302,24.246,47.1312,57.5616,12.1395,37.0889,19.8357,94.66,131.9004,67.7507,68.3749,26.2968,32.1609,13.8625,17.7422,74.6852,22.2551,35.2595,72.2211,19.3205,31.2086,51.0979,88.2568,90.406,105.5641,63.3263
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.1723,0,0,0,0.1697,0,0,0.1724,0,0,0,0.1688,0,0,0,0,0,0,0,0,0,0.0784,0,0,0,0,0,0,0,0,0,0,0,0
3.948,0.301,0.1618,0,1.7252,0.8535,0,0,2.9236,2.4905,4.879,1.1064,30.189,1.1573,1.2939,0.5878,0,7.4801,4.8423,3.5343,3.3543,0.386,0.5521,0,0,0,0.5624,1.0957,3.318,2.3614,0,4.689,0.6185,10.4639,2.0526,3.8973
0,0,0,0,0,0,0.9981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1058,0,0,0,0,0,0,0,0,0,0,1.0992,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0236,5.0374,2.4065,2.9328,3.8272,1.0757,2.4997,3.5208,5.1297,3.7538,3.6513,0,3.1781,11.1064,10.0549,15.5275,1.0701,4.2184,17.4257,7.7152,9.1911,12.9223,2.8276,2.4246,7.0344,2.9233,3.2356,3.7775,2.0342,3.775,3.1651,7.7332,5.7322,12.2058,14.655,3.0225
3.4643,1.4577,0.83,2.326,2.2114,0,0.7065,0.5666,0.2101,3.5312,1.4212,0,1.1274,0.326,3.6741,1.675,1.2683,0,6.506,2.5197,0.0779,1.4166,0,1.0833,0.8433,2.353,0.5348,3.9334,2.1218,0.34,1.8612,6.1848,2.2849,0.2748,0,1.141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725.3515,473.7402,518.6886,57.1732,123.8143,151.5937,289.4865,207.9266,84.7093,206.8577,102.5543,162.0882,121.2212,331.4025,144.5297,208.6153,125.2112,326.1374,615.0718,606.5955,384.9352,133.1087,150.3732,92.6833,134.1921,555.3527,151.5714,241.9007,236.3137,131.6915,199.2259,261.0022,536.1685,357.4563,392.7067,211.2715
4.9838,4.9006,4.8818,2.9788,1.9838,6.7011,7.3766,2.3675,1.9848,0,2.0024,4.8462,10.093,2.0089,1.98,1.9997,0,4.6325,9.0334,8.4509,4.9669,4.9862,2.0059,0,2.9801,4.9393,0.981,2.9888,3.9518,2.987,8.9234,2.9705,10.8935,13.9713,8.8905,2.9687
4.2813,5.5747,5.6103,2.8151,0.9372,0,1.7152,1.8225,0.938,2.8162,1.8896,8.361,3.8005,4.4641,2.8118,1.8894,4.6797,4.7633,23.9276,9.7482,7.0821,7.6662,0.9452,2.6482,0.9391,8.4082,1.8577,3.7651,4.6772,9.2875,1.8762,2.344,10.5748,8.4846,3.3514,5.6138
1.4715,0.4664,0.7955,0,2.1315,0,0.6772,0.5431,0.2014,3.3846,1.3622,1.9315,5.4881,5.9501,3.5216,1.6055,1.2156,0,6.2556,2.4251,1.1637,1.3889,4.6671,1.0383,0.8083,2.2554,3.5898,0,2.0337,0.3259,1.7839,0.0638,2.201,5.3987,0.79,2.9356
12.2757,13.8453,12.2198,2.3335,8.0969,3.1362,13.6038,10.8368,6.1491,9.3387,6.1624,20.0303,3.9401,9.2254,6.1055,12.1166,2.6131,5.8439,20.2152,17.8529,7.8736,5.3894,5.8738,1.8029,6.3267,16.4871,0.8935,14.0819,15.0551,7.8722,5.2392,5.2341,21.7562,12.7051,15.443,15.9417
0,0.3093,0.1537,0.3112,0,0.1506,0,0,0,0,0.1876,0,0,0,0.5606,0.5637,0,0,0,0,0.3121,0.1561,0.1562,0.1559,0,0.3101,0,0,0,0,1.1215,0,0,0,0.38,0
0,0,0,0,1.9855,0,0,0,0,0,0,0,0,0,0,0,0.9945,0,0,0.9822,0,0,0,1.0313,0,0,0,0,0,0,0,0,0,0,0,0
11.0906,10.0069,10.1616,6.4484,16.3938,9.0785,7.8674,5.2629,4.8836,12.7737,3.217,0,1.9044,17.9472,0.9328,13.9321,7.2466,3.2431,24.7058,26.7443,11.5743,2.8906,2.9502,12.5361,6.6184,15.7544,4.5579,11.9889,2.7542,4.6074,8.5698,8.4324,12.8111,25.8288,24.3254,6.4291
3.00E-04,9.0364,3.6733,3.00E-04,0,0.3224,15.4828,2.9293,1.00E-04,0,4.4079,1.00E-04,1.00E-04,0,1.00E-04,3.7128,0,2.00E-04,0,0.4157,1.00E-04,0,3.00E-04,1.00E-04,0,9.1323,8.3501,0.7626,7.212,4.00E-04,3.0325,0,1.3616,7.9837,0,0
4.778,12.8022,8.2283,4.3692,5.1834,2.3289,2.5625,0.9662,10.853,10.5319,4.3495,0,3.8557,1.5738,6.6277,7.3972,1.5936,1.411,4.7647,12.9621,9.0483,5.4182,3.6312,10.8437,5.4724,5.4954,1.9791,1.6164,4.3058,1.629,7.4104,10.0357,5.8821,10.3629,8.4182,8.9146
0.7263,0.6746,0.7649,0,0,0,0,3.1326,0,0,0,0,0.7779,3.1904,0,0,0,0,0,4.3015,0,0,3.1734,0,0,0,0,0,0.9128,0,3.2385,0,3.1951,0,0.683,0
