GSM1841251,GSM1841259,GSM1841261,GSM1841263,GSM1841266,GSM1841268,GSM1841270,GSM1841273
94.9705,168.7201,285.9117,102.3625,265.6899,82.3957,172.6174,119.6006
181.3848,373.6065,570.828,281.8935,500.7616,201.2766,409.8195,257.1869
8.9289,30.5409,15.9191,13.17,19.514,45.7563,48.6346,15.1958
2604.6064,2421.2448,2398.7904,2141.1527,3314.5264,2415.4421,3149.9116,1880.6557
327.9515,1068.2318,293.18,1134.3187,1824.1357,989.52,714.3565,823.7687
274.2099,347.0525,248.4459,167.2713,440.622,294.5098,371.9048,258.4844
452.7321,351.4653,297.1532,275.3024,614.6609,586.8443,720.3176,395.9027
570.8444,312.5296,425.3504,312.5089,532.6695,568.3096,380.4592,445.98
0,0,0,0,0.9961,0,1.9964,0
1.0018,5.7777,4.0597,3.0829,8.0015,6.3495,8.6288,2.5449
3766.716,3068.6309,3574.2287,2062.3981,3855.1606,3278.4554,3253.9769,2464.2297
297.114,255.5204,330.8339,263.7498,376.8417,343.1217,439.0388,335.1594
834.1076,955.7485,881.3301,539.5305,1252.4555,1376.7755,1049.1909,736.2893
1089.0997,800.6079,622.0424,995.0179,1394.7345,1261.2764,1087.5323,1486.0228
797.1981,747.4833,992.155,513.682,1147.7231,1011.3465,1088.19,809.0789
422.484,603.4798,495.13,300.9127,519.2804,340.3205,323.5919,493.0843
4.5707,1.0006,3.4198,6.4974,1,4.9832,10.543,1.5008
811.5806,786.1415,838.3808,367.0284,791.9579,820.1064,705.9301,764.9424
1061.5105,1239.5264,2148.839,2375.032,879.0229,1000.4992,1523.1557,787.3814
2.4747,0.7969,0,4.8854,1.0697,0,3.3455,2.4382
27.3607,64.8968,37.9717,24.7071,88.1561,68.2327,45.9118,46.0984
4.6295,19.5238,19.9274,0.6516,2.1418,19.2401,1.3213,0
31.8417,68.0483,70.2887,40.1173,62.1155,42.3555,124.4002,59.2799
3.0044,0,7.9751,0.9811,5.0716,1.0226,3.0016,1.9865
2.4774,5.8549,15.067,5.4241,13.2217,2.3008,11.2649,6.0165
0.74,0.4935,0.5874,0.441,0.0944,0.1696,0.4784,2.00E-04
534.842,756.7179,666.4979,235.5917,843.243,551.2628,783.4475,521.6145
1919.9805,1744.3904,2172.8014,1562.7219,2068.4727,1878.956,1944.3908,1709.4254
122.1787,128.4148,4.1649,9.1946,109.0678,11.4663,114.6421,4.145
116.9884,159.0361,140.7396,85.3143,85.9197,89.0685,183.4231,139.7204
2.5139,8.3137,14.6397,25.074,4.5501,4.9751,16.833,8.1246
321.0536,330.3932,574.5468,268.7699,336.3423,501.3186,463.7689,347.3344
766.9817,896.9377,1062.1617,627.7389,1068.8605,835.4239,1113.2809,639.5932
48.443,29.5539,75.8613,27.5914,61.7485,95.235,34.8154,85.5542
581.8242,751.9652,1109.9416,496.4508,511.1625,568.4396,751.334,520.9013
219.8083,346.5018,270.223,230.6577,531.7461,342.759,532.7884,281.7814
132.0203,20.4876,8.2814,36.7128,252.5221,174.7314,20.5337,107.1492
4226.0306,3963.5745,2947.6267,3793.7763,2706.8458,2863.8223,2477.3933,6671.6902
307.9301,299.0648,386.6597,195.9685,466.3323,597.6119,398.5551,565.8575
354.7338,294.1038,457.8004,294.9325,298.0502,167.7628,287.9221,236.8235
6.0107,12.0057,3.9852,7.8361,4.9957,7.977,17.015,3.9707
8.8284,6.8559,19.26,0,9.788,29.2678,12.7413,13.5962
138.0608,289.4094,177.7814,154.3818,155.8647,113.8634,470.7536,145.1953
46.6381,27.2811,182.5834,124.1878,24.0497,21.3489,100.5696,23.1532
662.0392,662.5311,503.6463,363.8327,750.4757,518.2359,758.5882,444.0584
0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.9969,0
76.6509,111.4931,89.6545,41.6384,108.7001,85.6296,95.9769,77.6041
189.2107,215.0403,210.1185,127.425,303.1223,252.2522,278.5866,135.736
389.4938,252.0301,573.9756,184.8002,167.5801,361.8035,381.9646,292.6756
939.4404,593.3386,709.5591,1322.3337,672.4187,274.8869,1243.0631,310.6454
356.9652,451.3372,330.3927,221.2859,510.9937,516.9025,567.3599,444.8744
3038.3506,4609.0608,1876.7793,1655.9243,6636.1977,5921.4565,4737.7063,3587.635
493.1878,500.3902,660.4456,501.6555,618.0775,389.7986,607.3186,331.9219
472.3624,543.2744,555.209,130.8374,81.7424,44.3149,70.0902,132.3736
5174.4389,5279.1271,4124.6844,2897.1046,6124.0037,6510.918,3672.0183,6261.8253
469.9687,367.1309,364.7184,119.2255,413.1502,276.3744,285.6062,471.7499
144.4618,139.9306,154.5737,99.6445,151.2288,144.9122,134.932,106.2542
3.0038,13.0041,18.906,5.8903,2.994,2.9932,6.0042,5.9606
32.7754,30.1506,51.1499,33.927,63.8813,35.6016,65.7074,24.1706
457.1279,750.4249,460.3567,194.3524,943.1235,756.9696,742.1476,671.9359
761.2487,732.2895,436.0878,677.9783,1381.3979,1100.3622,1355.0732,591.8794
2061.0065,2668.865,2056.9306,1167.9591,3590.7896,2820.2942,3217.9454,1800.4917
217.2261,182.4653,211.6143,146.0902,242.2566,191.5204,241.9567,185.9817
131.7217,83.0111,243.9046,97.8511,187.7455,120.3072,183.4038,74.4365
151.2354,2035.8214,2332.067,121.5789,124.8313,189.5035,36.0229,128.0982
19940.936,22707.6822,29137.3031,23358.2047,27010.4231,20315.8968,37682.9763,20646.509
447.8771,794.0297,374.0226,473.5272,96.5795,83.5239,92.5885,161.2525
268.1212,274.3507,206.0537,154.0243,597.7655,576.9212,371.5284,497.9837
828.3622,695.8217,544.0238,452.1481,985.3781,725.2349,635.3279,581.3553
0,3.0082,3.02,2.5451,1.066,1.0166,3.9989,0
570.1457,843.2094,474.818,526.0562,1062.4008,782.0489,752.1345,861.0589
7.0737,8.4616,33.4552,21.0887,16.5103,31.7755,22.2954,18.3932
4425.0855,4932.3379,4791.4221,5292.3406,3679.4777,3004.6102,2992.3689,2278.4471
2837.9174,2237.9275,2166.1276,2685.2384,2904.6535,1818.2591,3105.0854,1378.3869
183.452,88.9321,170.52,100.315,69.6624,56.6514,72.0298,54.8896
3.6094,0.7833,5.8307,5.6272,1.9527,16.0833,6.6281,6.336
6.4596,7.8568,16.1366,3.6218,11.2588,8.521,6.2548,11.2328
183.3865,163.6585,157.7936,121.782,205.1106,216.298,324.5472,207.1509
480.5832,454.1232,353.1256,283.287,693.1284,542.6332,536.0913,542.2021
90.3741,145.0712,181.4914,68.3993,149.775,97.2374,155.8346,84.4219
9011.8426,10651.5517,13187.4671,11295.7458,13807.7465,8102.0477,17353.4982,8593.2817
77.9312,101.5465,119.2754,114.3679,180.2127,155.0349,138.4019,118.7803
1735.2657,739.5626,2464.7172,985.0627,1017.1138,747.9965,1577.9158,646.6147
0,0,1.7521,0,3.2832,1.095,1.7462,2.1808
5087.4218,3330.321,6203.6047,1515.1248,6076.1199,3376.7159,2849.6342,2389.4738
0,0,0,0,1.7646,0,1.1312,0
23.0892,35.0407,46.0695,25.2338,82.3108,33.8181,68.2191,139.5423
1658.6997,3121.911,1577.1329,1600.2392,4324.1725,5616.8323,3354.9733,2757.7615
1.7556,16.0375,8.0764,1.7278,444.4844,158.5869,298.1324,131.7489
608.2978,617.0455,985.4401,434.453,674.5948,397.7069,741.9638,401.0195
962.5129,1290.8692,1156.6165,586.6734,1363.6638,1363.3545,1646.9826,971.8692
9.8156,9.0404,12.4936,0.9386,18.4037,12.9454,6.7027,11.5522
2.0924,12.2955,2.7695,1.5095,10.7306,6.1333,13.8307,1.5268
171.9157,270.0086,247.8904,82.2263,437.3266,378.2079,237.4992,201.0667
37.7805,78.9912,42.2249,28.0005,104.085,60.1315,456.2721,54.2218
442.1146,628.8606,460.9921,264.619,943.1841,635.4424,890.0107,491.6365
9.1448,9.0977,6.8542,3.3925,24.9581,2.594,10.1043,2.5785
326.9983,331.2453,260.6465,292.7214,418.1195,305.6893,391.3649,264.6418
430.0762,658.2808,322.4643,196.7675,707.5063,546.8028,758.8578,482.9159
88617.8846,75712.1757,54649.9547,64775.6504,68335.0881,53820.3518,84885.5404,71573.6622
101.1647,93.369,77.1549,83.4588,130.1041,75.6762,133.7053,63.3125
226.0821,168.7072,228.8837,265.781,5.8972,144.4347,152.1106,109.832
959.9936,946.5623,746.7012,844.5961,1351.8897,960.8158,1807.4253,743.956
8294.2464,8104.8216,9506.4024,7856.5795,9964.8199,7196.511,9715.1906,6558.7314
854.63,918.5944,465.3477,573.3751,1003.2528,1360.6265,713.0646,863.6948
21.3924,12.8714,12.1071,8.7003,15.5095,9.1697,26.4994,11.0517
121.3179,181.7988,89.9494,107.5992,166.0377,116.0434,113.5075,70.7786
129.6744,115.6616,185.8454,92.9317,316.214,84.8439,324.237,162.3675
624.3548,792.0702,516.5148,772.8627,612.5957,521.2555,879.5824,334.1389
542.2603,756.1687,585.1354,281.7839,685.2747,584.4576,547.0055,558.9807
645.9374,790.4483,757.208,629.8028,927.8463,709.6448,1223.5948,429.3247
18.1339,29.0083,4.2377,2.8032,23.8437,5.228,29.144,8.4896
11.3976,64.8004,16.2488,6.4927,21.7029,10.7115,37.9119,15.9839
516.9183,516.2494,587.7851,206.7855,892.4721,783.9473,816.515,647.4426
1222.1228,1095.554,1662.5754,1230.9078,1682.2692,1279.4942,1324.0052,942.0292
733.3257,2504.2146,4086.1711,836.3416,747.2866,132.799,39.0358,115.7006
10.0513,5.8137,7.4333,6.7484,6.4279,2.97,9.839,7.7253
9.703,10.8873,25.2253,17.7899,0.7035,7.7439,6.6748,3.1418
799.0954,974.1631,990.2016,556.5455,1446.5129,1217.4542,1196.9991,1114.6808
0,0,0,0,0,0,0,0
18.3767,15.8339,7.8941,32.5809,3.2436,3.5037,37.7181,6.975
1482.7244,1251.9575,1700.9717,879.3871,1600.0401,1149.5436,1813.3841,908.0563
147.3498,126.0411,169.3307,106.0789,267.5004,140.749,276.7436,157.0505
4.6652,39.0885,4.5618,3.7738,8.6082,20.8768,1.1789,6.2293
58.618,76.6594,13.1382,30.7249,79.8504,51.576,36.8338,33.8379
981.3216,1127.2069,805.0229,353.3977,1736.7913,1238.9249,1468.7682,1099.0027
0,0,0,1.5219,0.6019,2.5901,2.9967,0
202.1993,418.7302,326.5125,296.3603,410.7205,395.6773,636.59,315.7622
1.9927,0.9944,0,1.0005,0,1.0284,5.361,0
3499.7045,4028.6382,3947.2683,2958.467,5373.6871,5058.7309,4935.6336,4256.1612
2153.8405,2199.818,2415.9697,1403.8786,2440.781,2991.1589,2323.8903,2705.9781
100.3369,87.3683,133.6428,79.9995,138.9463,92.4547,229.8944,65.1788
152.0831,224.0183,208.5806,146.752,186.3256,191.7314,49.9749,214.8098
1410.8687,1342.7579,1911.4366,1668.4275,1496.502,1161.6954,1549.804,969.741
1346.4961,1709.504,1429.3113,1353.3001,1533.7861,1419.9188,1143.5099,1280.2067
1408.2127,1518.0335,1466.0238,1217.1121,1983.0979,1539.633,1738.5514,1124.9916
3.3551,5.03,2.4983,1.6504,2.5062,0,13.206,0
488.8895,1188.4713,608.5053,448.1004,3648.832,2947.6399,2632.7103,1208.6849
594.9112,866.4904,776.5191,437.0372,417.9085,446.3475,209.1846,186.8763
691.955,774.0236,789.8408,541.1945,731.7114,692.3046,646.3232,594.1153
614.8757,280.0251,97.3433,39.4963,86.7645,86.2691,60.9711,92.6235
3.6369,0.1961,11.0272,0,4.1126,3.4236,3.8598,3.4442
840.6448,1124.0897,868.9656,708.5619,729.0617,784.5593,563.3527,546.9526
762.01,809.6045,606.2781,597.3769,607.324,458.8054,454.1604,468.0096
3041.2527,3422.8168,3059.4212,2940.7662,2778.3592,2810.9102,2356.9324,2496.1955
392.0612,235.0507,297.9052,104.4563,337.3646,268.4823,286.2057,194.0004
20.3838,11.8023,20.4548,4.4645,30.9889,13.3007,18.3605,35.6244
16.0114,8.0011,9.9366,2.9525,19.9354,4.992,14.9953,7.9539
3.849,5.7708,2.8668,3.7888,5.5291,7.686,6.7304,4.7821
1793.8641,1983.4973,2113.7712,1754.7317,2076.7492,1861.0313,2262.477,1571.4465
178.8367,187.4652,201.4829,122.3562,140.9379,95.418,124.2089,109.6893
866.5474,1091.5354,1122.4788,891.7394,3210.0073,2812.042,2481.607,2168.9685
3.1894,1.6479,3.1659,2.089,5.3979,5.3146,5.3094,1.0567
0,0,0,0,0,1.1055,1.8372,0
0,0,0,0,0,0,0,0
0,0,0,0,0.9954,0,0,0
588.7951,316.7921,501.8919,308.8814,609.4548,447.0212,389.5191,303.3301
1094.1226,1102.4914,1124.8449,844.9236,1777.6325,1750.0151,1604.5086,1275.6032
2678.0823,3084.215,3145.9315,2891.116,3249.8205,2901.4016,2382.4237,2103.6207
1188.1071,1078.5793,1567.2193,1536.1687,1887.2526,1375.0024,1427.851,1520.5885
7.8949,4.2436,57.5197,10.2917,37.2702,16.1267,81.4113,22.4272
317.1233,543.7547,1045.3677,283.5734,612.1984,409.7871,368.3442,482.9947
950.2472,711.6979,916.1572,264.424,1242.4078,1172.5523,903.292,1351.2276
1327.1265,1936.3503,1171.921,809.4825,2027.0502,1861.7062,1292.7937,1345.9384
34.0929,27.1195,55.1864,26.6968,41.3076,9.3555,20.4776,13.3123
185.8789,139.0716,649.5714,401.3099,117.7613,123.9589,404.1434,172.5191
612.6558,503.1259,763.8114,451.9979,631.4582,452.0805,673.0593,409.4125
385.4574,244.7054,1207.0705,365.9318,139.5511,232.5384,693.7455,369.5665
758.3926,874.2519,751.1556,437.2289,1109.0834,1163.9142,701.4814,1163.465
176.7211,123.9425,163.7973,128.0866,167.5388,114.3469,187.495,111.9869
7552.5267,6193.0912,6783.0484,5113.0067,8067.9016,8720.7614,6100.4369,6761.1118
26.9235,24.5737,47.5013,13.3099,54.6135,32.8024,56.6086,51.6075
0,2.0319,3.331,2.0049,3.058,7.4535,5.2964,2.203
118.3783,164.043,409.5436,81.3899,221.3745,194.225,326.8963,334.3137
68.3517,145.4971,84.8906,35.599,54.9396,57.7868,58.9771,56.8795
31.4621,38.0043,48.3368,22.6562,39.8611,48.163,37.9908,39.3132
60.7454,42.2826,47.747,64.5512,323.7224,145.5452,274.4522,168.5578
10.2401,12.6096,7.7193,5.1051,21.3979,26.2273,29.9009,16.3206
6.7529,2.071,1.4191,2.7164,6.8203,1.996,11.5086,2.6018
2433.9815,2238.9114,2833.0774,1420.6367,2716.2201,2631.591,2440.5476,2166.4835
233.558,110.7493,334.3696,226.0541,222.46,100.4778,317.6827,274.5695
83.7255,89.8598,98.6536,89.4675,138.6201,119.542,131.9236,128.2072
165.1635,159.0294,332.9056,92.9774,135.8903,143.4353,215.6353,134.4096
58.4669,170.3834,59.579,171.2636,93.8481,129.9999,129.43,75.5511
571.6427,513.7968,333.6271,512.2537,897.3547,496.1554,1023.0888,314.955
21.0272,55.0176,40.799,106.9974,133.7399,116.7312,528.1782,45.6963
75.1052,120.3836,77.4586,40.2418,146.3268,116.3026,96.4009,54.7583
20.7147,70.5529,67.4956,8.4057,6.987,2.3914,29.0806,21.2588
2.0158,0,0,1.0522,0,14.2528,2.9234,0
3318.5123,2054.6174,3601.349,1778.2127,2734.5031,2466.7671,4664.8564,2191.5949
339.675,208.0614,315.3671,197.6134,344.0979,417.7642,364.748,255.7999
994.717,1006.7889,1056.1265,662.967,1416.6239,1159.1132,1334.7869,835.6292
2.5679,3.2384,5.3658,7.5176,10.4477,11.4466,17.5522,37.1528
53.8033,54.197,73.0994,35.5717,84.311,41.0857,78.4975,72.6516
8.115,5.9077,5.891,0,0.6215,13.0898,1.8707,5.8553
0,0,0,0,0,0,0,0
372.6938,411.5785,332.0238,112.0183,486.9485,581.5915,472.007,343.4833
22.2913,92.1268,76.9272,30.3651,84.394,4.6286,62.4853,31.3399
229.3903,413.0778,464.6177,155.3362,395.4354,327.9191,218.0543,393.1865
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
159.6608,102.1282,310.6786,166.7322,138.6067,78.5518,203.7152,95.9588
0,0,0,0,0,0,0,0
201.2683,215.0716,187.0971,87.3499,262.5131,199.5314,272.1038,216.5479
10.7002,11.1032,13.3484,18.0387,21.842,10.6427,27.866,5.848
238.0057,287.4975,187.1244,199.4901,651.6154,941.1834,348.5383,362.691
176.59,187.5539,178.7045,73.6856,205.6459,166.6808,174.3814,200.1585
1282.0394,1497.3255,1408.3963,998.8605,1346.6883,1209.0605,1146.5992,1362.1599
1421.0511,1411.5587,1737.1136,1842.1886,1809.741,2262.1583,2550.972,1253.6063
241.9631,281.0522,213.6928,177.8356,342.8107,319.015,364.1617,235.346
654.087,693.3661,644.5405,656.646,871.109,951.2871,1456.1679,463.4523
18.441,8.3388,31.9349,12.2121,3.6795,3.6504,9.8031,15.0275
2389.3079,2173.409,2803.0926,1722.392,2329.2582,1434.1892,2726.6677,1331.5947
684.8479,811.9629,571.1225,385.7474,1143.1087,981.6453,1119.4571,892.2958
52.3113,77.8719,34.2726,26.0219,84.1218,59.0612,44.7071,39.2496
459.3645,564.5542,360.982,165.7592,579.4188,421.6405,428.5946,354.3519
126.1192,128.0268,156.0946,64.8878,119.6745,57.891,68.9964,34.7866
9.353,9.6309,21.0893,5.6722,17.4649,21.6983,4.949,12.3274
371.1383,112.0571,246.8274,401.2378,256.2634,104.0889,237.8187,111.4068
2601.4206,2709.899,3157.6632,1572.0244,2099.8857,2118.6627,2180.2662,1967.9236
1510.6246,1942.659,1781.4272,1923.3544,2270.597,1889.648,2154.9501,1647.0146
191.58,210.7293,303.4041,199.1647,109.4644,141.8384,85.8458,90.6384
601.5072,581.2934,880.7963,396.111,732.8383,727.9038,730.2306,819.647
762.8293,781.9854,908.9423,851.0675,885.2194,431.6595,1080.0771,493.0532
455.2736,547.6629,833.6028,493.0309,638.5166,580.3352,496.6649,538.7235
441.5594,418.6607,307.3573,255.6595,547.367,340.5633,553.6082,316.2799
545.7799,839.5961,1438.9306,1060.3667,613.863,552.0395,749.5628,299.1338
0,0,0,0,0,0,0,0
922.6951,946.2274,1163.0008,545.1376,1246.9176,813.7983,781.2704,639.9371
1.0028,2.0016,1.9976,0.9752,3.0041,10.9553,1.002,1.9825
34.7828,38.2951,109.0319,36.7453,64.5126,44.5357,54.5363,38.1144
2373.3888,2371.0292,2199.1593,1583.6938,3172.1346,5455.5036,15566.1482,3241.0042
929.5023,929.5944,921.9117,890.1905,1162.3862,1147.1531,1579.7298,669.2922
22.2066,25.2588,17.2882,2.9311,21.1894,4.7446,21.7244,1.9817
24.9332,45.0308,33.1079,33.5007,39.1217,17.6914,35.5908,21.13
14139.4782,15360.8669,18889.513,13187.3129,12012.7742,12103.8881,9163.5026,12288.6372
156.9076,216.0776,236.5837,199.282,260.4572,83.4714,183.4265,220.0489
10.4232,3.9129,5.7751,8.757,13.458,18.4741,17.7178,14.0343
9981.5567,8368.4572,6546.0156,4469.9957,10200.5163,8033.5557,6450.9401,6618.8692
2944.4493,3356.4942,3951.0623,3393.6032,3295.216,3073.5813,4021.5568,2102.4222
443.3497,497.8444,497.7341,154.6668,256.7692,631.185,784.0488,263.3012
3.68,12.414,2.7713,2.7895,8.9654,6.6254,15.3938,8.6153
74.9864,90.4003,57.7411,51.2236,147.3959,66.0681,128.7491,44.5173
86.2559,126.566,113.6997,61.0161,200.3249,148.6294,159.074,98.5761
851.9164,729.1998,780.0675,251.6062,1117.145,926.4079,851.1805,863.7525
794.1791,879.1222,450.8434,193.7035,1104.8096,1021.4999,360.5268,1320.5587
447.0355,294.3375,519.7693,336.3459,511.4164,431.5175,453.6164,348.4664
561.5327,527.6273,1167.8002,639.2346,678.4467,714.3106,824.6895,812.5774
2252.4756,1944.2078,2250.7801,1442.9612,3013.6649,3225.9059,2719.7806,3015.5581
425.192,558.4081,497.0252,249.7772,699.76,626.1991,790.3348,477.1254
772.1157,939.5349,1182.3309,813.4178,1137.5776,997.998,1402.4394,1104.6612
0,0,0,0,0,0,0,0
174.8079,194.4884,119.885,100.0504,324.0867,292.3093,242.9432,221.1827
42.701,45.758,44.1221,21.8926,86.9497,68.9039,60.4082,49.3354
1.0024,1,0,0,0,0.9942,1.0017,0
21.0382,22.7832,36.6044,15.6159,41.8953,32.0589,26.5074,31.0565
446.3713,463.8854,595.4378,341.8839,904.2277,975.3026,945.4097,627.8192
798.916,1018.0578,1052.7523,589.2104,1186.1995,840.7625,1005.7431,840.464
42.7109,27.765,70.4394,108.9715,38.6612,34.1978,55.0181,46.9483
452.0346,421.2459,453.7503,232.5996,550.6369,384.7714,349.0076,476.4334
1.3627,5.7411,1.9041,0.9385,2.8646,2.8626,7.6555,0
169.9483,221.7119,203.2956,58.136,233.9707,239.4947,208.2388,163.6292
567.966,911.6574,474.3691,379.2784,516.3824,424.5967,280.8876,478.8105
74.6741,81.9608,74.0234,40.0797,329.7894,187.0387,334.1939,52.713
9.0626,11.3219,28.1204,13.3703,50.5283,68.8206,63.3734,31.5153
0,0.8621,0,0,0,0,0,1.1609
1912.9786,1560.6072,1466.6844,1689.5108,2474.3768,1760.1844,2790.25,1227.8495
733.8374,1428.8314,701.7814,459.1175,718.6539,520.9172,481.485,437.9909
24.0488,37.0206,6.9786,19.5681,36.9895,13.9555,33.0385,25.8002
1957.3126,3140.1324,2289.2681,1307.3926,1549.9912,825.027,1151.9165,1470.4416
876.6907,788.1256,468.1011,534.2258,1452.5369,1018.274,1449.6707,643.2049
4.4811,13.6725,10.9277,15.0458,16.1041,16.4958,28.5525,13.1226
0,1.0007,0,2.9547,39.8555,42.9584,104.9658,1.9898
342.989,582.3289,357.0721,282.3871,513.9766,330.5876,571.8338,302.796
624.0755,313.0944,612.1407,225.0154,388.0463,608.5369,420.9591,393.2077
25.8337,17.1826,28.6059,17.4657,50.86,45.8161,33.6871,30.0862
8735.3045,8118.8001,11930.0941,5013.2034,8641.9925,7995.9756,9642.0772,7945.4241
0,0,0.9928,0,0,0,1.9966,0
7.9803,4.5659,4.0567,3.9602,2.0336,1.9816,9.9676,4.5276
349.6992,453.5357,397.4187,336.5866,538.2943,470.8083,455.0338,364.5852
790.5893,744.9919,773.3774,338.3802,822.4509,619.8922,884.098,748.4977
1869.2748,1968.3572,2318.9955,1224.8323,1520.9967,1239.5552,578.6724,1289.25
3.0417,4.0395,7.0096,0,9.0675,4.0121,5.0072,6.0293
192.1325,189.7184,181.2692,125.5498,374.6077,257.3417,327.1799,177.0507
347.4781,363.1263,683.7797,806.5906,466.184,535.7118,790.343,553.2519
315.3334,328.376,257.787,153.8226,416.1403,327.0477,364.8157,285.6344
3915.6807,4649.0483,5244.7696,5315.4925,3921.872,3208.537,3240.2437,2990.7398
378.4246,358.7449,276.467,98.9792,616.3561,568.7541,396.9905,457.8746
9.5597,19.0766,21.6551,7.4229,10.5053,22.3933,22.3917,8.4971
864.0277,877.3974,841.1537,453.3049,1163.6672,923.3932,816.5385,1036.5115
526.2479,744.6206,627.3971,208.5059,1142.5281,1212.1432,933.7552,997.732
0,0,0.9968,0,2.9982,0.9945,1.0002,1.9798
4672.7324,4580.9818,5533.9689,3558.8003,5588.6696,4650.7894,5776.2,4421.6463
97.5829,83.1776,170.7597,69.5714,138.6531,160.6413,111.3101,173.9816
3.1884,4.0643,4.9044,9.6384,8.6861,12.7678,16.1577,13.6533
1204.2408,1766.0186,1556.3827,1621.538,1478.405,859.3393,1202.8861,827.989
0,0,0,0,0,0,2.9969,0
2240.4498,2576.7565,2601.1321,1872.6488,5323.3494,5175.8231,5016.9202,3341.3711
1321.0489,1439.3356,1563.6827,947.4458,1494.2148,1386.8804,1283.4098,1209.5403
4079.675,4099.3208,2601.7514,3540.18,2056.4109,2389.3342,1951.6918,2521.7983
98.0852,85.5531,272.6554,230.2853,103.89,77.9342,262.1909,218.7002
30.0378,64.1528,33.312,45.3405,134.2166,102.0228,193.7584,49.3851
110.4372,115.2507,92.4734,27.1141,282.5717,159.3882,228.5745,117.0352
0,0,0,0,0,0,0,0
394.3594,607.866,474.1905,304.9387,448.498,363.3432,497.945,289.3323
10.101,8.6999,24.4746,19.0238,37.554,30.5884,21.0932,12.6085
0.8597,5.3874,3.4253,1.6436,5.7128,4.1369,14.6034,6.4259
925.397,1128.3981,1143.9957,557.6036,1010.2267,861.3668,955.0703,952.7934
49.8994,91.634,69.4667,36.4502,77.22,115.5226,111.7564,52.9783
18.3784,34.314,47.9937,9.8054,5.1586,8.054,19.6647,15.7588
0,0,1.9842,0,0,0,0,0
210.3184,303.8555,613.9192,322.392,359.5396,180.1062,431.1562,196.7716
804.2396,193.2603,223.3571,326.5093,272.3992,327.9381,493.2071,330.916
0,0,1.9902,1.9633,2.9942,0,3.0011,2.9803
215.3741,472.8274,441.4313,261.0447,468.3881,186.3323,839.0594,433.0326
0,0,0,0,0,0.9992,0,0
3207.3567,3012.658,2862.144,1828.0174,4321.5473,3133.5653,4099.5723,2897.0145
342.4482,473.7075,393.9244,255.5342,446.739,398.2844,451.806,307.1526
701.3298,421.9093,707.8567,426.2629,582.4242,432.0037,417.3248,374.0842
1283.9393,1031.8653,1036.8893,769.8096,1284.8092,896.4915,1067.2318,873.8346
5.7136,9.0258,2.847,2.8367,13.3189,13.2308,7.6126,23.5127
1.0001,0,0,0,0,0,0,0
660.9383,543.1782,777.1449,854.8294,631.3723,506.0501,703.3684,506.6852
68.1353,89.6969,171.574,63.7213,147.1816,128.8204,107.22,135.2965
1046.7148,979.2962,1068.4442,1040.7032,1154.6791,926.753,1339.4835,772.8912
25704.0976,31742.4453,42794.6586,26635.9247,38925.6322,30882.3702,47127.0965,31888.6225
2105.9651,2301.7409,1767.9465,982.8862,2226.6467,2244.1065,1616.3649,2711.3173
2226.2737,2984.0749,3136.3154,1657.8587,2400.3121,2418.2231,3357.4128,2355.4028
